Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
21,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,20,False
35,White,Female,separated,Not-in-family,United States,service sector,private sector employee,0,0,finished 12th class without diploma,30,False
19,White,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,40,False
28,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
51,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
29,White,Female,divorced,Own-child,United States,professional specialty,private sector employee,2174,0,professional degree,72,False
32,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,True
35,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,1876,bachelor's degree,45,False
23,Black,Male,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,finished 11th class,35,False
67,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,35,False
28,Black,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,associate's degree,40,False
25,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,False
49,White,Male,married,Husband,,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,True
27,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
67,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,finished 8th class,48,False
30,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,27,False
35,White,Male,married,Husband,United States,craft and repair sector,private sector employee,4064,0,college for less than one year,35,False
71,White,Male,married,Husband,United States,,,0,0,high school graduate,70,False
58,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,40,False
70,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,20,False
28,Black,Male,married,Husband,,sales sector,private sector employee,0,0,college for less than one year,40,False
20,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 12th class without diploma,25,False
42,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,42,False
30,Black,Male,separated,Not-in-family,United States,service sector,private sector employee,0,0,finished 10th class,40,False
39,White,Male,divorced,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,False
55,Black,Male,married,Husband,United States,service sector,state government,0,0,college for less than one year,40,False
29,Black,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,25,False
31,Asian-Pac-Islander,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,associate's degree,40,False
54,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
19,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,30,False
87,White,Male,married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,16,False
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,False
43,White,Male,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,48,True
26,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
18,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,20,False
38,,Male,never married,Other-relative,India,office and administrative support,private sector employee,0,0,college for less than one year,40,False
63,Asian-Pac-Islander,Male,married,Husband,Philippines,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,True
33,White,Female,married,Wife,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,60,True
47,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",federal government,0,0,high school graduate,50,True
28,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,high school graduate,40,False
32,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,35,False
59,White,Female,widowed,Not-in-family,United States,office and administrative support,local government,0,0,college for less than one year,40,False
33,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,True
22,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
28,Asian-Pac-Islander,Female,married,Wife,India,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
32,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 10th class,40,False
40,White,Male,separated,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,35,False
62,White,Male,married,Husband,United States,,,0,0,high school graduate,40,False
21,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,44,False
58,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
42,White,Male,married,Husband,United States,execution and management,private sector employee,7298,0,college for less than one year,52,True
39,White,Male,married,Husband,United States,professional specialty,private sector employee,15024,0,professional degree,60,True
40,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
32,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
36,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,40,False
58,White,Male,married,Husband,United States,sales sector,private sector employee,7688,0,high school graduate,40,True
34,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,39,False
24,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,38,False
33,Black,Female,married,Wife,United States,execution and management,federal government,0,0,college for less than one year,40,True
55,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
57,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
50,White,Male,married,Husband,United States,craft and repair sector,local government,0,0,college for less than one year,40,False
30,White,Male,married,Husband,United States,professional specialty,federal government,0,0,bachelor's degree,40,True
43,White,Female,divorced,Own-child,United States,technology and support sector,private sector employee,0,1617,college for less than one year,72,False
43,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,2444,associate's degree,70,True
41,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,4650,0,bachelor's degree,45,False
38,White,Female,separated,Unmarried,United States,craft and repair sector,private sector employee,0,0,high school graduate,35,False
30,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,70,False
19,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 12th class without diploma,24,False
54,White,Male,married,Husband,,execution and management,"owner of a incorporated business, professional practice, or farm",7688,0,bachelor's degree,40,True
31,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,43,False
55,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
22,Asian-Pac-Islander,Female,never married,Not-in-family,Thailand,,,0,0,college for less than one year,12,False
50,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
56,White,Female,never married,Not-in-family,Canada,office and administrative support,private sector employee,0,0,college for less than one year,40,False
24,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 12th class without diploma,38,False
25,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
35,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
49,White,Male,married,Husband,Cuba,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
35,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,45,True
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1485,associate's degree,55,False
82,White,Male,married,Husband,Cuba,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
45,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,45,False
30,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,2354,0,high school graduate,40,False
34,White,Male,married,Husband,,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
29,White,Female,divorced,Unmarried,United States,service sector,local government,0,0,associate's degree,13,False
22,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,50,False
63,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,16,False
58,White,Male,married,Husband,United States,professional specialty,state government,0,0,bachelor's degree,40,True
40,Amer-Indian-Eskimo,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 10th class,40,False
38,Asian-Pac-Islander,Female,never married,Not-in-family,Thailand,office and administrative support,private sector employee,0,0,associate's degree,38,False
58,White,Male,widowed,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,False
26,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,41,False
55,White,Female,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
23,Asian-Pac-Islander,Male,married,Husband,India,professional specialty,private sector employee,0,1887,master's degree,50,True
42,White,Male,married,Husband,,service sector,private sector employee,0,0,high school graduate,40,False
54,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
47,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,60,False
90,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,10,False
22,White,Male,never married,Not-in-family,United States,,,0,0,college for less than one year,25,False
60,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,70,False
42,White,Male,separated,Other-relative,El-Salvador,office and administrative support,private sector employee,0,0,finished 6th class,40,False
30,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for less than one year,50,True
43,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,2415,bachelor's degree,40,True
45,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,high school graduate,14,False
27,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
34,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,47,True
43,White,Female,divorced,Not-in-family,United States,office and administrative support,local government,0,0,college for less than one year,40,False
55,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,72,False
23,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
22,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,30,False
29,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,doctoral degree,40,False
26,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
31,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
46,White,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,40,True
47,White,Male,married,Husband,United States,professional specialty,state government,0,0,bachelor's degree,45,True
44,White,Male,never married,Not-in-family,Hungary,professional specialty,private sector employee,0,0,master's degree,40,True
42,White,Male,married,Husband,United States,execution and management,federal government,0,1902,master's degree,43,True
46,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
49,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
54,White,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,associate's degree,30,False
27,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,associate's degree,40,False
33,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,45,True
42,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,master's degree,25,False
43,Black,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,44,False
31,White,Male,married,Husband,United States,protective services sector,local government,15024,0,college for less than one year,56,True
47,Black,Female,married,Wife,United States,service sector,private sector employee,5013,0,high school graduate,40,False
39,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,2258,high school graduate,42,True
29,White,Female,separated,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
26,White,Male,never married,Own-child,United States,execution and management,private sector employee,2463,0,bachelor's degree,35,False
76,White,Female,widowed,Not-in-family,United States,office and administrative support,local government,0,0,college for less than one year,30,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,30,False
29,Asian-Pac-Islander,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,40,False
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,60,False
37,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,master's degree,50,True
27,White,Male,married,Husband,United States,,,0,0,college for one or more years without a degree,20,False
45,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
38,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,False
43,White,Male,married,Not-in-family,United States,professional specialty,private sector employee,99999,0,professional degree,40,True
42,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,45,False
39,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,associate's degree,40,False
24,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,25,False
57,White,Male,married,Husband,United States,technology and support sector,federal government,0,0,bachelor's degree,48,True
27,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,professional degree,65,True
35,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
32,White,Male,divorced,Other-relative,United States,execution and management,private sector employee,0,0,college for less than one year,60,False
43,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
56,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,37,False
27,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
20,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,30,False
41,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",99999,0,bachelor's degree,65,True
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,True
63,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,48,False
23,White,Female,never married,Own-child,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,40,False
39,Black,Male,married,Husband,United States,office and administrative support,federal government,7688,0,high school graduate,52,True
27,White,Male,never married,Own-child,United States,service sector,private sector employee,0,1721,college for less than one year,20,False
39,Asian-Pac-Islander,Female,married,Wife,United States,office and administrative support,state government,3464,0,high school graduate,20,False
20,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
19,White,Male,never married,Own-child,United States,service sector,state government,0,0,college for less than one year,10,False
55,White,Female,widowed,Other-relative,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
36,White,Male,separated,Not-in-family,Puerto-Rico,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
24,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
54,White,Female,widowed,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
27,White,Male,separated,Not-in-family,Germany,craft and repair sector,private sector employee,0,0,finished 11th class,45,False
64,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,20,False
24,White,Female,separated,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
26,Asian-Pac-Islander,Female,married,Not-in-family,Cambodia,sales sector,private sector employee,0,1977,bachelor's degree,75,True
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
31,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for one or more years without a degree,30,True
39,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,8614,0,master's degree,40,True
43,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",15024,0,college for less than one year,45,True
38,White,Female,divorced,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,40,False
28,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,50,True
21,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,False
19,White,Male,never married,Own-child,Mexico,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,40,False
27,Black,Male,married,Husband,United States,,,0,0,finished 12th class without diploma,45,False
43,Black,Female,separated,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
24,White,Female,never married,Own-child,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,20,False
37,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,finished 9th class,40,False
49,White,Male,divorced,Unmarried,Canada,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,doctoral degree,63,True
47,Black,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for less than one year,40,True
31,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
43,Amer-Indian-Eskimo,Female,married,Wife,United States,execution and management,local government,0,0,master's degree,50,True
81,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,20,False
46,White,Female,widowed,Not-in-family,United States,professional specialty,private sector employee,0,0,master's degree,44,False
37,White,Female,divorced,Not-in-family,United States,professional specialty,local government,0,0,doctoral degree,40,True
21,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,50,False
51,White,Male,married,Husband,United States,professional specialty,federal government,0,0,college for less than one year,40,True
25,White,Female,never married,Own-child,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,False
40,White,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,0,associate's degree,32,False
44,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,27828,0,bachelor's degree,40,True
20,White,Female,never married,Own-child,United States,office and administrative support,state government,0,0,college for less than one year,10,False
37,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,45,True
25,White,Male,married,Husband,Mexico,service sector,private sector employee,0,0,high school graduate,50,False
55,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,30,False
45,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
18,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,30,False
34,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,45,False
21,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
27,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
17,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 10th class,12,False
23,White,Male,never married,Not-in-family,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,50,False
56,White,Male,divorced,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",27828,0,master's degree,60,True
25,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,False
52,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,college for one or more years without a degree,40,False
30,White,Male,married,Husband,,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,70,False
24,White,Male,married,Husband,United States,,,0,0,high school graduate,40,False
24,Black,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
34,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,40,False
45,Black,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,3004,doctoral degree,35,True
28,White,Male,never married,Own-child,Portugal,machine operator and inspector,private sector employee,0,0,finished 9th class,40,False
46,White,Male,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
34,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,30,False
63,White,Female,separated,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,20,False
39,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,60,True
25,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
20,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,35,False
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
32,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,bachelor's degree,50,True
54,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
47,White,Male,married,Husband,United States,technology and support sector,state government,0,0,college for one or more years without a degree,48,True
69,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",9386,0,high school graduate,12,True
63,White,Female,married,Wife,United States,office and administrative support,local government,0,0,high school graduate,45,False
33,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",3411,0,high school graduate,40,False
68,White,Female,widowed,Unmarried,United States,professional specialty,private sector employee,0,0,professional degree,16,False
38,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
54,White,Male,married,Husband,United States,professional specialty,private sector employee,15024,0,doctoral degree,45,True
34,White,Female,separated,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
43,Amer-Indian-Eskimo,Male,married,Husband,United States,professional specialty,state government,0,0,master's degree,35,True
23,White,Male,divorced,Not-in-family,United States,,never worked,0,0,finished 8th class,35,False
28,White,Female,separated,Unmarried,United States,office and administrative support,state government,0,0,college for less than one year,50,False
51,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,45,True
22,White,Male,never married,Other-relative,United States,sales sector,private sector employee,0,0,college for less than one year,38,False
53,White,Female,divorced,Not-in-family,United States,professional specialty,local government,2174,0,master's degree,40,False
41,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",5013,0,college for less than one year,70,False
39,Asian-Pac-Islander,Male,married,Husband,South,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,72,False
19,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,16,False
41,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,50,False
44,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,50,False
18,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 9th class,35,False
36,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,30,False
33,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,45,False
75,White,Male,widowed,Unmarried,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,48,True
64,White,Male,married,Husband,United States,,,0,0,finished 8th class,40,False
69,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,16,False
57,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 9th class,50,False
46,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,50,True
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
42,White,Male,never married,Not-in-family,United States,professional specialty,local government,0,0,master's degree,40,False
38,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,40,False
43,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
62,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",state government,0,0,high school graduate,44,False
47,White,Female,married,Wife,Cuba,,,0,0,finished 10th class,20,False
45,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,3325,0,high school graduate,40,False
34,Asian-Pac-Islander,Male,never married,Not-in-family,India,technology and support sector,private sector employee,0,1564,professional degree,40,True
53,White,Male,married,Husband,United States,professional specialty,private sector employee,15024,0,college for less than one year,40,True
39,White,Male,never married,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,40,True
53,White,Female,widowed,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,30,False
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,55,True
22,White,Male,married,Husband,Germany,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,30,False
53,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
20,White,Female,never married,Own-child,United States,office and administrative support,state government,0,0,college for less than one year,40,False
29,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,34,False
18,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
38,Black,Female,never married,Unmarried,United States,execution and management,private sector employee,0,0,master's degree,35,False
40,White,Female,divorced,Not-in-family,United States,service sector,local government,0,0,high school graduate,50,False
54,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,40,True
73,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,35,False
53,White,Female,widowed,Unmarried,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,55,False
29,White,Female,never married,Unmarried,United States,professional specialty,private sector employee,14344,0,bachelor's degree,50,True
60,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,42,True
29,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,55,False
78,White,Male,widowed,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,24,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,40,False
31,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
17,White,Male,never married,Own-child,United States,sales sector,local government,0,0,finished 11th class,20,False
30,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,1887,high school graduate,50,True
18,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,24,False
33,White,Male,married,Husband,United States,craft and repair sector,local government,0,0,high school graduate,50,True
25,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,32,False
24,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
47,White,Male,never married,Other-relative,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",10520,0,associate's degree,45,True
