Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
25,White,Male,married,Own-child,United States,craft and repair sector,state government,0,0,college for less than one year,50,True
26,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
28,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,55,False
24,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
38,White,Female,separated,Unmarried,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
56,White,Female,divorced,Not-in-family,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
30,Asian-Pac-Islander,Male,never married,Not-in-family,China,service sector,private sector employee,0,0,bachelor's degree,15,False
38,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,43,False
38,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,50,False
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,45,True
27,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
30,Black,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
45,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,4386,0,finished 11th class,40,True
33,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,50,True
44,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",state government,0,0,bachelor's degree,40,False
25,White,Male,never married,Own-child,United States,,,0,1602,high school graduate,40,False
33,Black,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,25,True
49,Black,Female,divorced,Unmarried,United States,machine operator and inspector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
32,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,associate's degree,40,False
27,Black,Female,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
44,White,Male,divorced,Not-in-family,United States,machine operator and inspector,federal government,0,0,high school graduate,40,False
43,White,Male,married,Not-in-family,,craft and repair sector,private sector employee,0,0,finished 9th class,50,True
56,White,Female,divorced,Unmarried,United States,office and administrative support,federal government,0,0,master's degree,40,False
35,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,45,False
59,White,Female,widowed,Unmarried,United States,office and administrative support,federal government,0,0,high school graduate,40,False
46,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
25,White,Female,never married,Other-relative,United States,execution and management,private sector employee,0,0,bachelor's degree,25,False
37,White,Female,divorced,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,40,False
34,White,Male,married,Husband,Germany,craft and repair sector,private sector employee,0,0,high school graduate,40,True
54,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,24,False
44,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",99999,0,professional degree,50,True
26,Black,Female,never married,Not-in-family,United States,office and administrative support,federal government,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,sales sector,private sector employee,0,1848,high school graduate,40,True
30,White,Male,married,Husband,United States,office and administrative support,state government,0,0,high school graduate,40,False
25,Asian-Pac-Islander,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
42,Amer-Indian-Eskimo,Female,divorced,Unmarried,United States,professional specialty,federal government,0,0,college for one or more years without a degree,40,False
56,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,60,False
52,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,25,False
24,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
56,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
43,Asian-Pac-Islander,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,2258,bachelor's degree,50,True
51,White,Male,widowed,Not-in-family,United States,machine operator and inspector,private sector employee,0,1564,finished 12th class without diploma,40,True
60,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,finished 8th class,40,False
43,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,50,False
52,White,Male,married,Husband,United States,sales sector,private sector employee,0,1902,high school graduate,60,True
20,Asian-Pac-Islander,Female,never married,Not-in-family,,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
36,White,Female,divorced,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,60,False
47,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
33,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,45,False
20,White,Male,never married,Own-child,United States,protective services sector,private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
71,White,Male,married,Husband,United States,execution and management,private sector employee,0,2377,high school graduate,45,True
49,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,45,False
60,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
47,White,Male,married,Husband,United States,service sector,private sector employee,0,0,finished 11th class,50,False
30,White,Male,never married,Unmarried,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
70,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,professional degree,35,True
40,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,60,True
29,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,True
18,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,finished 11th class,20,False
24,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,45,False
20,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,45,False
62,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,20,True
34,White,Female,separated,Unmarried,United States,office and administrative support,state government,0,0,high school graduate,20,False
42,Black,Female,never married,Unmarried,,office and administrative support,private sector employee,0,0,high school graduate,35,False
44,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
44,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,associate's degree,42,False
57,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,38,False
20,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
21,Black,Female,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
21,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
44,White,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,bachelor's degree,38,False
38,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,50,False
39,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1902,bachelor's degree,50,True
42,White,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,college for one or more years without a degree,50,False
29,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
32,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,24,True
33,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,62,False
47,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
49,White,Female,married,Wife,United States,professional specialty,private sector employee,99999,0,bachelor's degree,20,True
31,Asian-Pac-Islander,Male,never married,Other-relative,United States,protective services sector,state government,0,0,high school graduate,40,False
68,White,Female,widowed,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,28,False
38,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
24,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,finished 11th class,40,True
48,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,45,False
32,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,0,bachelor's degree,50,False
41,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,bachelor's degree,33,False
37,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
51,White,Male,married,Husband,United States,service sector,federal government,0,0,high school graduate,40,True
34,Black,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,finished 10th class,40,False
18,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
33,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,master's degree,40,False
35,White,Male,married,Husband,Mexico,service sector,private sector employee,0,0,finished 9th class,40,False
23,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,40,False
25,White,Male,never married,Unmarried,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,finished 11th class,50,True
73,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,20,False
68,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
42,White,Female,married,Wife,United States,execution and management,state government,0,0,college for less than one year,40,True
36,White,Male,married,Husband,United States,craft and repair sector,private sector employee,4064,0,high school graduate,40,False
21,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
35,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,doctoral degree,80,True
44,Black,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
44,White,Female,divorced,Other-relative,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
48,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
65,Asian-Pac-Islander,Male,married,Husband,United States,execution and management,private sector employee,20051,0,college for less than one year,40,True
75,White,Female,widowed,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,8,False
54,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,15024,0,college for less than one year,60,True
41,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for one or more years without a degree,63,False
61,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,40,True
22,White,Male,never married,Not-in-family,United States,,,0,0,college for less than one year,15,False
50,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",15024,0,bachelor's degree,55,True
60,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 6th class,40,False
22,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
36,White,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 8th class,40,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,45,True
43,White,Male,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,55,False
24,Asian-Pac-Islander,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
58,White,Male,married,Husband,United States,protective services sector,local government,3908,0,high school graduate,40,False
25,White,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,38,True
31,Amer-Indian-Eskimo,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
32,White,Male,married,Husband,United States,,,0,0,high school graduate,5,False
38,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,50,False
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 4th class,45,False
36,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for one or more years without a degree,40,False
49,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1485,college for less than one year,40,True
24,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
21,Asian-Pac-Islander,Male,never married,Own-child,China,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,20,False
27,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,38,False
35,White,Female,divorced,Unmarried,United States,professional specialty,federal government,0,0,high school graduate,40,False
21,,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,False
60,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,associate's degree,24,False
54,White,Male,married,Husband,United States,execution and management,private sector employee,0,1977,doctoral degree,50,True
35,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,0,bachelor's degree,20,False
57,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,60,False
45,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,finished 11th class,70,False
38,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,college for less than one year,45,True
55,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
41,White,Male,married,Husband,India,professional specialty,federal government,0,0,professional degree,50,True
36,White,Male,married,Husband,United States,sales sector,private sector employee,7688,0,college for less than one year,45,True
28,Amer-Indian-Eskimo,Female,never married,Unmarried,United States,professional specialty,private sector employee,0,0,master's degree,40,False
30,White,Female,never married,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,44,False
31,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",3908,0,bachelor's degree,50,False
36,Black,Female,never married,Not-in-family,United States,professional specialty,state government,0,0,master's degree,40,False
21,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,8,False
46,White,Male,never married,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,40,False
45,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,40,True
20,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
29,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
61,White,Male,married,Husband,Germany,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
26,Asian-Pac-Islander,Male,never married,Unmarried,Vietnam,execution and management,private sector employee,0,0,bachelor's degree,60,False
48,White,Female,married,Wife,United States,technology and support sector,local government,0,1848,high school graduate,40,True
34,Black,Female,separated,Unmarried,United States,professional specialty,private sector employee,0,0,bachelor's degree,39,False
47,White,Male,never married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,2258,professional degree,20,False
28,White,Female,never married,Not-in-family,United States,protective services sector,local government,4650,0,bachelor's degree,48,False
75,White,Male,widowed,Not-in-family,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",25124,0,doctoral degree,20,True
34,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
46,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,1977,master's degree,40,True
56,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
28,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for one or more years without a degree,40,False
32,White,Male,never married,Own-child,United States,craft and repair sector,state government,0,0,college for less than one year,20,False
22,Black,Female,never married,Own-child,United States,,,0,0,college for less than one year,24,False
44,White,Female,divorced,Not-in-family,United States,execution and management,federal government,2354,0,associate's degree,40,False
27,,Female,never married,Not-in-family,,professional specialty,local government,0,0,bachelor's degree,45,False
34,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1672,high school graduate,40,False
39,White,Female,divorced,Other-relative,United States,sales sector,private sector employee,0,0,high school graduate,40,False
46,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,True
58,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
42,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",local government,0,0,bachelor's degree,33,False
64,White,Male,married,Husband,United States,professional specialty,state government,5178,0,bachelor's degree,40,True
24,Asian-Pac-Islander,Male,never married,Own-child,,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,30,False
66,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,50,False
29,Black,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
20,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
60,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,45,False
27,Asian-Pac-Islander,Female,never married,Unmarried,United States,protective services sector,local government,0,0,college for less than one year,40,False
25,White,Female,never married,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
41,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,52,False
24,Black,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 11th class,40,False
22,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,35,False
41,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,3674,0,high school graduate,42,False
37,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,40,True
51,White,Male,married,Husband,Mexico,professional specialty,local government,0,0,master's degree,40,True
30,White,Male,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,2258,bachelor's degree,45,False
54,White,Male,married,Husband,United States,,,0,0,no schooling,16,False
32,White,Female,married,Wife,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,8,True
22,White,Female,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,46,False
26,White,Male,married,Husband,Mexico,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 6th class,30,False
36,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
41,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
54,White,Female,separated,Unmarried,Puerto-Rico,office and administrative support,private sector employee,0,0,high school graduate,38,False
67,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,30,False
18,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector","owner of a incorporated business, professional practice, or farm",0,0,high school graduate,60,False
29,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,50,False
42,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,50,False
51,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
49,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,60,True
18,Black,Female,never married,Own-child,United States,private household,private sector employee,0,0,finished 10th class,20,False
61,White,Male,divorced,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,50,False
33,White,Female,married,Wife,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,True
34,White,Female,never married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,25,False
46,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",3103,0,bachelor's degree,37,True
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
46,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,45,True
53,White,Male,married,Husband,United States,office and administrative support,state government,0,0,doctoral degree,50,True
43,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
41,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 8th class,40,False
28,Amer-Indian-Eskimo,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,45,False
63,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,finished 9th class,20,False
47,Amer-Indian-Eskimo,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
51,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1740,master's degree,40,False
26,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
34,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,34,False
49,White,Female,never married,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",27828,0,master's degree,35,True
28,White,Female,married,Own-child,United States,,,0,0,college for one or more years without a degree,40,False
48,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,30,False
34,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,35,False
25,Black,Female,never married,Unmarried,United States,service sector,private sector employee,0,0,college for less than one year,40,False
58,Black,Female,divorced,Unmarried,United States,,,0,0,finished 11th class,32,False
46,Black,Female,never married,Unmarried,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
21,Black,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
30,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,65,True
43,White,Male,married,Husband,United States,craft and repair sector,state government,0,0,high school graduate,40,False
20,White,Male,never married,Own-child,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,20,False
58,White,Male,married,Husband,United States,professional specialty,state government,0,0,doctoral degree,1,True
34,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,35,False
51,White,Male,married,Husband,United States,service sector,local government,0,0,no schooling,40,False
36,White,Male,married,Husband,Japan,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
38,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,40,False
21,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,college for less than one year,10,False
27,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
23,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
27,White,Female,married,Wife,United States,,,0,0,bachelor's degree,24,True
19,Amer-Indian-Eskimo,Female,never married,Other-relative,United States,sales sector,private sector employee,0,0,high school graduate,78,False
26,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
20,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,30,False
36,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,55,False
60,Black,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,40,False
42,White,Female,married,Wife,,office and administrative support,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,35,False
43,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
44,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,38,True
50,White,Male,married,Husband,United States,professional specialty,private sector employee,99999,0,doctoral degree,50,True
31,Asian-Pac-Islander,Male,married,Husband,India,technology and support sector,private sector employee,0,0,professional degree,40,False
21,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,50,False
41,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,True
41,,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,associate's degree,50,False
40,White,Female,married,Wife,Canada,professional specialty,private sector employee,15024,0,master's degree,50,True
56,Asian-Pac-Islander,Female,married,Wife,United States,execution and management,private sector employee,7688,0,bachelor's degree,50,True
78,White,Male,widowed,Not-in-family,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,45,True
64,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,bachelor's degree,40,True
39,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
33,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
27,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,doctoral degree,40,False
34,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,60,True
26,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,45,False
65,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
49,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",15024,0,bachelor's degree,40,True
29,,Female,married,Not-in-family,Columbia,service sector,private sector employee,0,0,high school graduate,40,False
71,White,Female,widowed,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,20,False
44,White,Male,never married,Own-child,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,12,False
23,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,associate's degree,15,False
25,White,Female,never married,Not-in-family,United States,execution and management,state government,0,2444,bachelor's degree,40,True
39,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,65,False
26,White,Female,married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,30,False
63,White,Male,married,Husband,,sales sector,private sector employee,0,0,high school graduate,50,True
52,White,Male,married,Husband,United States,execution and management,private sector employee,5178,0,high school graduate,40,True
68,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 9th class,44,False
70,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,6418,0,bachelor's degree,40,True
45,White,Male,married,Husband,England,execution and management,private sector employee,0,0,bachelor's degree,40,True
47,White,Male,married,Husband,United States,craft and repair sector,private sector employee,5178,0,college for less than one year,40,True
25,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,60,True
46,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,True
38,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 10th class,45,False
28,White,Male,never married,Not-in-family,United States,technology and support sector,local government,0,0,bachelor's degree,40,False
27,White,Female,separated,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,50,False
45,White,Female,married,Wife,United States,professional specialty,local government,0,1977,master's degree,35,True
36,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,False
34,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
20,White,Male,never married,Own-child,United States,,,0,0,high school graduate,2,False
27,White,Male,never married,Not-in-family,United States,professional specialty,state government,0,0,bachelor's degree,60,False
38,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,college for one or more years without a degree,50,False
58,White,Female,widowed,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,50,False
27,White,Male,married,Husband,Poland,service sector,private sector employee,0,0,high school graduate,40,False
61,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,32,True
29,Asian-Pac-Islander,Male,never married,Not-in-family,Thailand,service sector,state government,0,0,high school graduate,40,False
44,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,45,False
