Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
29,Black,Male,never married,Own-child,Haiti,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
27,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,20,False
40,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 12th class without diploma,40,False
42,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,False
41,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,70,False
30,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,48,False
61,White,Male,married,Husband,United States,,,4386,0,bachelor's degree,40,True
64,White,Female,widowed,Unmarried,United States,service sector,local government,0,0,high school graduate,40,False
31,White,Male,never married,Not-in-family,United States,technology and support sector,state government,0,0,master's degree,40,False
54,White,Male,divorced,Unmarried,,craft and repair sector,private sector employee,0,0,high school graduate,45,False
22,White,Female,never married,Own-child,United States,office and administrative support,federal government,0,0,college for less than one year,20,False
71,White,Male,widowed,Not-in-family,United States,execution and management,federal government,0,0,high school graduate,9,False
37,White,Female,separated,Other-relative,United States,service sector,private sector employee,0,0,college for less than one year,40,False
19,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,20,False
20,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
21,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
42,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
35,Asian-Pac-Islander,Female,divorced,Unmarried,Philippines,professional specialty,private sector employee,0,0,bachelor's degree,36,False
24,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
17,White,Female,never married,Own-child,United States,,,0,0,finished 12th class without diploma,8,False
41,White,Male,married,Husband,Mexico,machine operator and inspector,private sector employee,0,0,finished 4th class,40,True
46,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,1902,professional degree,45,True
40,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,40,True
42,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,college for less than one year,50,True
36,Black,Female,divorced,Unmarried,,office and administrative support,private sector employee,0,0,high school graduate,40,False
19,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
29,White,Male,never married,Unmarried,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,50,False
49,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,7298,0,high school graduate,43,True
66,White,Male,never married,Not-in-family,United States,,,0,0,finished 11th class,30,False
31,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
61,Black,Female,married,Wife,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,17,False
27,Black,Female,married,Wife,United States,office and administrative support,private sector employee,0,2377,college for less than one year,20,False
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
37,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
42,White,Male,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,45,False
42,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,72,True
30,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
34,Asian-Pac-Islander,Female,divorced,Other-relative,South,execution and management,private sector employee,0,0,master's degree,40,False
43,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
76,White,Male,widowed,Not-in-family,United States,protective services sector,private sector employee,0,0,finished 8th class,30,False
61,White,Female,married,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,90,False
42,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,48,False
23,White,Male,never married,Own-child,United States,professional specialty,private sector employee,13550,0,bachelor's degree,50,True
19,White,Female,never married,Not-in-family,United States,,,0,0,finished 10th class,38,False
28,Black,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
49,White,Male,married,Husband,United States,technology and support sector,state government,0,0,high school graduate,40,False
45,White,Female,separated,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,38,False
39,Black,Female,never married,Unmarried,Haiti,service sector,private sector employee,0,0,finished 12th class without diploma,48,False
24,White,Female,divorced,Own-child,United States,service sector,private sector employee,0,0,finished 9th class,35,False
57,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1740,high school graduate,40,False
34,White,Female,married,Unmarried,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,45,False
36,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,associate's degree,30,True
33,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
22,Black,Female,married,Unmarried,United States,,,0,0,college for less than one year,40,False
45,White,Male,married,Husband,United States,professional specialty,local government,0,0,master's degree,40,True
37,White,Male,married,Husband,United States,execution and management,local government,0,0,college for one or more years without a degree,40,True
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,7688,0,college for less than one year,40,True
22,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
40,White,Female,divorced,Unmarried,United States,professional specialty,private sector employee,0,0,high school graduate,40,False
30,Black,Male,never married,Own-child,,professional specialty,private sector employee,0,0,bachelor's degree,40,False
48,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,12,False
32,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,30,False
24,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
38,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,bachelor's degree,50,True
72,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,20,False
60,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,,,0,0,bachelor's degree,80,True
55,White,Male,married,Husband,United States,cleaning and maintenance sector,local government,0,0,high school graduate,40,False
18,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
34,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,False
17,White,Male,never married,Own-child,United States,office and administrative support,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,10,False
45,White,Male,married,Husband,England,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
38,Black,Female,married,Wife,United States,,,15024,0,master's degree,2,True
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 12th class without diploma,6,False
32,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,15,False
37,White,Male,divorced,Unmarried,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
23,White,Male,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,True
21,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,45,False
53,Black,Male,married,Husband,United States,office and administrative support,federal government,0,0,bachelor's degree,40,True
22,White,Male,married,Own-child,United States,protective services sector,private sector employee,0,0,high school graduate,40,False
49,Black,Male,married,Husband,United States,machine operator and inspector,local government,0,0,high school graduate,40,True
58,Black,Male,separated,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 4th class,50,False
34,Black,Male,married,Husband,United States,craft and repair sector,local government,0,0,bachelor's degree,45,True
42,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,40,True
57,White,Male,divorced,Not-in-family,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
53,White,Male,divorced,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,60,True
39,White,Female,married,Wife,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,30,True
23,White,Female,never married,Other-relative,Cuba,cleaning and maintenance sector,private sector employee,0,0,bachelor's degree,40,False
45,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",7298,0,high school graduate,90,True
25,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
20,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,40,False
18,White,Female,never married,Not-in-family,United States,service sector,state government,0,0,college for less than one year,40,False
42,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,85,False
42,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,40,True
18,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,33,False
54,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
17,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,25,False
70,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,25,False
73,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
22,Black,Female,never married,Own-child,Jamaica,service sector,private sector employee,594,0,no schooling,20,False
29,Black,Female,never married,Not-in-family,Jamaica,service sector,private sector employee,0,0,college for less than one year,30,False
23,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,50,False
20,,Male,never married,Own-child,South,,,0,0,high school graduate,60,False
34,White,Male,married,Husband,United States,craft and repair sector,private sector employee,3908,0,high school graduate,46,False
39,White,Male,married,Husband,United States,execution and management,private sector employee,3103,0,bachelor's degree,50,True
35,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector","owner of a incorporated business, professional practice, or farm",0,0,associate's degree,35,False
52,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
30,White,Male,divorced,Own-child,United States,sales sector,private sector employee,0,0,professional degree,55,False
22,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
36,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
49,White,Male,married,Husband,United States,office and administrative support,local government,0,0,associate's degree,40,False
78,White,Male,widowed,Not-in-family,United States,,,0,0,college for less than one year,5,False
27,White,Female,married,Wife,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
28,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,30,False
49,White,Male,married,Husband,United States,craft and repair sector,federal government,0,0,college for less than one year,40,False
40,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
54,Black,Female,married,Wife,United States,service sector,private sector employee,0,0,high school graduate,40,False
51,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
39,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,bachelor's degree,60,True
64,White,Male,married,Husband,United States,craft and repair sector,"owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,10,False
29,White,Female,never married,Own-child,United States,execution and management,private sector employee,3325,0,bachelor's degree,10,False
28,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,associate's degree,37,True
22,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,35,False
37,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,75,False
29,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
53,White,Male,married,Husband,United States,execution and management,state government,15024,0,master's degree,38,True
32,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,60,False
42,Black,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,52,False
46,Asian-Pac-Islander,Male,married,Husband,Cambodia,machine operator and inspector,private sector employee,0,0,high school graduate,40,True
36,White,Female,married,Wife,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,50,False
19,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,35,False
51,White,Male,married,Husband,El-Salvador,craft and repair sector,private sector employee,0,0,high school graduate,40,False
52,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,40,False
67,White,Male,divorced,Own-child,United States,,,0,0,high school graduate,20,False
66,White,Male,married,Husband,United States,execution and management,state government,0,1825,high school graduate,40,True
46,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,42,False
41,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
38,White,Male,married,Husband,United States,craft and repair sector,federal government,0,0,college for one or more years without a degree,40,False
24,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
49,White,Male,divorced,Unmarried,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
49,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
30,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
40,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
28,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,60,True
23,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,40,False
17,White,Female,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,finished 9th class,16,False
20,White,Female,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 9th class,40,False
29,Amer-Indian-Eskimo,Male,never married,Not-in-family,United States,sales sector,private sector employee,4101,0,finished 11th class,40,False
20,White,Male,never married,Own-child,United States,,,0,0,college for less than one year,40,False
27,White,Male,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
48,Asian-Pac-Islander,Female,divorced,Unmarried,,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,84,False
45,Amer-Indian-Eskimo,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
17,White,Male,never married,Own-child,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,finished 11th class,20,False
58,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,1876,associate's degree,40,False
44,Black,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,1902,high school graduate,40,True
38,Asian-Pac-Islander,Female,never married,Other-relative,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,40,False
20,White,Male,never married,Other-relative,United States,execution and management,private sector employee,0,2001,college for less than one year,40,False
25,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,50,False
46,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,27828,0,bachelor's degree,50,True
67,White,Male,married,Husband,United States,sales sector,private sector employee,6767,0,college for less than one year,40,False
46,White,Female,divorced,Own-child,United States,machine operator and inspector,local government,0,0,college for less than one year,40,False
58,White,Male,widowed,Unmarried,Mexico,craft and repair sector,private sector employee,8614,0,high school graduate,52,True
44,Asian-Pac-Islander,Male,married,Husband,Philippines,professional specialty,federal government,15024,0,bachelor's degree,40,True
28,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
43,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,50,True
35,White,Male,married,Husband,United States,sales sector,private sector employee,15024,0,bachelor's degree,50,True
59,White,Female,divorced,Not-in-family,United States,professional specialty,local government,0,0,associate's degree,50,False
61,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,finished 10th class,36,False
40,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,3325,0,master's degree,40,False
32,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,high school graduate,40,False
72,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,35,False
25,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,70,False
48,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,55,False
23,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
28,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1848,high school graduate,42,True
34,White,Male,married,Husband,United States,craft and repair sector,local government,0,0,college for less than one year,40,False
33,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
50,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,40,True
49,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 8th class,40,False
34,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,70,False
29,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,False
21,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
22,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
32,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,2001,college for less than one year,25,False
19,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,50,False
42,White,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,master's degree,45,False
44,White,Female,married,Wife,Dominican-Republic,machine operator and inspector,private sector employee,0,0,finished 8th class,40,False
21,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,38,False
43,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
44,White,Male,separated,Not-in-family,United States,office and administrative support,private sector employee,0,0,associate's degree,35,False
31,Black,Male,never married,Other-relative,,protective services sector,private sector employee,0,0,college for less than one year,40,False
73,Black,Female,widowed,Unmarried,United States,private household,private sector employee,1264,0,finished 8th class,10,False
51,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,high school graduate,46,True
23,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,50,False
23,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,55,False
46,White,Male,married,Husband,United States,service sector,local government,0,0,finished 12th class without diploma,35,True
53,Amer-Indian-Eskimo,Male,married,Husband,United States,execution and management,local government,0,0,high school graduate,48,False
34,Asian-Pac-Islander,Male,married,Husband,China,technology and support sector,state government,0,0,doctoral degree,20,False
53,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,False
28,White,Male,separated,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,55,False
38,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,bachelor's degree,50,True
29,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,3418,0,associate's degree,40,False
36,White,Female,separated,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,50,False
38,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,master's degree,45,True
22,Asian-Pac-Islander,Female,never married,Own-child,South,,,0,0,college for less than one year,15,False
31,White,Female,never married,Own-child,United States,service sector,state government,0,0,college for less than one year,37,False
45,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,2824,finished 11th class,76,True
75,White,Male,married,Husband,United States,sales sector,private sector employee,2653,0,high school graduate,20,False
40,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,college for less than one year,40,True
52,White,Female,married,Wife,United States,,,15024,0,master's degree,40,True
26,White,Female,married,Wife,United States,,,0,0,college for less than one year,20,False
21,White,Female,married,Wife,Portugal,office and administrative support,"owner of a non-incorporated business, professional practice, or farm",4508,0,finished 12th class without diploma,30,False
19,White,Male,never married,Other-relative,United States,cleaning and maintenance sector,local government,0,0,finished 11th class,35,False
53,White,Male,married,Husband,United States,,,0,0,high school graduate,40,True
25,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for one or more years without a degree,40,False
33,White,Female,divorced,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,36,False
39,White,Female,married,Wife,United States,service sector,private sector employee,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,50,False
37,White,Male,married,Husband,,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
35,Black,Female,separated,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
32,White,Male,married,Husband,Germany,craft and repair sector,private sector employee,0,0,high school graduate,40,False
24,White,Female,separated,Other-relative,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,40,False
46,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",15024,0,professional degree,55,True
31,White,Male,married,Husband,United States,execution and management,private sector employee,0,1977,master's degree,48,True
27,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,35,False
30,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
19,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,35,False
36,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,60,True
49,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,50,True
26,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
59,White,Female,widowed,Not-in-family,United States,private household,private sector employee,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,professional specialty,federal government,0,0,master's degree,40,True
44,White,Male,married,Husband,United States,professional specialty,state government,7688,0,master's degree,50,True
44,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,48,False
33,Asian-Pac-Islander,Male,never married,Unmarried,Hong,office and administrative support,private sector employee,0,0,associate's degree,30,False
36,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,college for less than one year,40,True
57,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,48,False
24,Asian-Pac-Islander,Male,never married,Not-in-family,,professional specialty,private sector employee,0,0,bachelor's degree,16,False
37,White,Male,married,Husband,Mexico,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
19,White,Female,never married,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,15,False
34,White,Male,married,Husband,United States,execution and management,private sector employee,15024,0,master's degree,60,True
26,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
17,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,25,False
18,White,Male,never married,Unmarried,United States,sales sector,private sector employee,0,0,finished 11th class,20,False
38,White,Female,divorced,Unmarried,United States,office and administrative support,federal government,1471,0,associate's degree,40,False
37,Asian-Pac-Islander,Male,married,Husband,Cambodia,craft and repair sector,private sector employee,0,0,bachelor's degree,40,True
51,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,True
50,White,Male,married,Husband,United States,service sector,private sector employee,0,0,high school graduate,40,False
20,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,20,False
32,White,Male,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,50,False
20,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,45,False
52,Amer-Indian-Eskimo,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,True
51,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,1887,high school graduate,40,True
29,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
31,White,Male,married,Husband,United States,sales sector,private sector employee,15024,0,college for less than one year,45,True
23,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,25,False
25,Asian-Pac-Islander,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
38,White,Female,never married,Not-in-family,United States,protective services sector,local government,4787,0,bachelor's degree,43,True
18,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,20,False
33,White,Male,never married,Unmarried,United States,service sector,private sector employee,0,0,finished 10th class,40,False
40,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
28,Black,Male,never married,Other-relative,United States,machine operator and inspector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,30,False
54,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,45,False
46,White,Female,separated,Unmarried,Nicaragua,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,45,False
20,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,30,False
26,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 9th class,35,False
38,White,Female,married,Wife,United States,professional specialty,local government,0,0,bachelor's degree,55,False
32,Black,Male,never married,Other-relative,United States,craft and repair sector,private sector employee,0,0,high school graduate,38,False
62,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,16,False
26,White,Female,never married,Not-in-family,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,35,False
39,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,bachelor's degree,20,False
34,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
19,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
60,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",3103,0,high school graduate,60,True
53,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,bachelor's degree,60,False
55,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",7298,0,master's degree,40,True
55,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,0,doctoral degree,60,False
54,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,45,False
35,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,27828,0,bachelor's degree,50,True
64,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
34,White,Male,married,Husband,United States,professional specialty,state government,0,0,bachelor's degree,40,True
62,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,70,False
27,Black,Female,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,college for one or more years without a degree,40,False
19,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,30,False
23,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1902,high school graduate,50,True
59,White,Female,divorced,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
64,White,Female,married,Wife,Columbia,machine operator and inspector,private sector employee,0,0,high school graduate,30,False
51,White,Male,married,Husband,United States,office and administrative support,local government,0,0,bachelor's degree,50,True
38,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
40,White,Male,never married,Not-in-family,United States,,,0,0,high school graduate,23,False
