age,type of job,marital status,education,has credit in default?,"average yearly balance, in euros",has housing loan?,has personal loan?,contact communication type,last contact day of the month,last contact month of year,"last contact duration, in seconds",number of contacts performed during this campaign and for this client,number of days that passed by after the client was last contacted from a previous campaign,number of contacts performed before this campaign and for this client,outcome of the previous marketing campaign,label
44,admin.,divorced,secondary,no,0,no,no,cellular,14,apr,1594,1,148,1,failure,True
32,technician,single,tertiary,no,1068,no,no,cellular,6,aug,175,4,client was not previously contacted,0,unknown,False
46,blue-collar,married,secondary,no,870,no,yes,cellular,31,jul,87,2,client was not previously contacted,0,unknown,False
30,management,married,tertiary,no,4145,yes,yes,cellular,18,jul,302,1,client was not previously contacted,0,unknown,False
32,self-employed,married,primary,no,1074,yes,no,cellular,17,apr,38,1,329,2,failure,False
50,management,divorced,tertiary,no,11998,no,no,cellular,21,nov,349,1,client was not previously contacted,0,unknown,False
41,admin.,married,secondary,no,0,yes,no,unknown,9,jun,65,3,client was not previously contacted,0,unknown,False
48,housemaid,divorced,primary,no,2582,no,no,unknown,18,jun,51,4,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,319,yes,no,cellular,11,aug,565,2,client was not previously contacted,0,unknown,False
40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,client was not previously contacted,0,unknown,False
44,blue-collar,single,primary,no,38,yes,no,cellular,5,may,157,4,client was not previously contacted,0,unknown,False
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,client was not previously contacted,0,unknown,True
36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,client was not previously contacted,0,unknown,False
29,technician,single,tertiary,no,1221,yes,no,cellular,21,jul,72,2,client was not previously contacted,0,unknown,False
40,services,married,secondary,no,-116,yes,no,unknown,29,may,176,3,client was not previously contacted,0,unknown,False
29,blue-collar,married,primary,no,79,yes,no,cellular,18,may,27,4,356,2,failure,False
25,blue-collar,single,unknown,no,431,yes,no,cellular,16,apr,493,1,317,12,failure,False
36,management,married,tertiary,no,0,no,no,telephone,27,aug,645,9,client was not previously contacted,0,unknown,True
61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,365,yes,no,cellular,13,may,76,3,client was not previously contacted,0,unknown,False
31,services,married,secondary,no,0,no,yes,cellular,21,nov,208,1,client was not previously contacted,0,unknown,False
30,management,married,tertiary,no,32,yes,no,unknown,6,may,122,3,client was not previously contacted,0,unknown,False
54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,1195,2,175,1,other,False
39,admin.,married,unknown,no,378,no,no,unknown,20,jun,17,5,client was not previously contacted,0,unknown,False
41,management,single,tertiary,no,1113,yes,yes,unknown,9,jun,388,12,client was not previously contacted,0,unknown,False
30,technician,married,tertiary,no,71,yes,no,cellular,25,jul,800,2,client was not previously contacted,0,unknown,False
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198,3,client was not previously contacted,0,unknown,False
31,blue-collar,single,tertiary,no,403,no,no,cellular,29,jan,356,2,client was not previously contacted,0,unknown,False
56,housemaid,married,primary,no,58,no,yes,cellular,7,jul,227,6,client was not previously contacted,0,unknown,False
32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,client was not previously contacted,0,unknown,False
60,admin.,married,secondary,no,7336,no,no,cellular,31,mar,494,1,client was not previously contacted,0,unknown,False
48,technician,married,secondary,no,427,no,no,unknown,14,may,201,1,client was not previously contacted,0,unknown,False
31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,206,1,client was not previously contacted,0,unknown,False
30,self-employed,single,tertiary,no,1259,no,no,cellular,20,nov,435,1,client was not previously contacted,0,unknown,False
44,technician,single,secondary,no,33,yes,no,cellular,13,may,195,3,351,10,failure,False
34,management,single,tertiary,no,2561,no,no,cellular,29,dec,554,1,client was not previously contacted,0,unknown,False
41,services,married,secondary,no,639,yes,no,unknown,8,may,1187,2,client was not previously contacted,0,unknown,False
34,technician,married,secondary,no,30,no,no,cellular,19,aug,193,2,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,2846,yes,no,cellular,30,oct,160,1,client was not previously contacted,0,unknown,False
41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,client was not previously contacted,0,unknown,False
42,services,married,tertiary,no,412,yes,no,telephone,19,nov,142,4,169,5,failure,False
37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,client was not previously contacted,0,unknown,False
42,technician,single,secondary,no,49,no,no,cellular,9,feb,7,10,client was not previously contacted,0,unknown,False
33,blue-collar,married,secondary,no,5164,no,no,cellular,13,aug,238,2,265,1,failure,False
56,blue-collar,married,primary,no,420,yes,no,unknown,9,may,76,1,client was not previously contacted,0,unknown,False
37,services,single,secondary,no,887,no,no,cellular,14,may,553,2,client was not previously contacted,0,unknown,False
51,technician,married,secondary,no,39,no,no,cellular,2,nov,173,1,client was not previously contacted,0,unknown,False
26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,jul,1150,3,client was not previously contacted,0,unknown,True
47,management,divorced,tertiary,no,0,yes,yes,cellular,18,nov,203,3,client was not previously contacted,0,unknown,False
46,services,divorced,secondary,no,864,yes,no,cellular,18,nov,105,5,188,2,failure,False
24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,client was not previously contacted,0,unknown,True
32,technician,married,secondary,no,-410,yes,yes,cellular,12,may,179,3,client was not previously contacted,0,unknown,False
42,admin.,divorced,secondary,no,814,yes,no,cellular,2,feb,326,5,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,1742,no,no,unknown,5,jun,231,2,client was not previously contacted,0,unknown,False
50,technician,divorced,secondary,no,-403,no,yes,cellular,17,nov,130,2,119,2,failure,False
47,services,married,unknown,yes,0,no,no,cellular,28,aug,21,22,client was not previously contacted,0,unknown,False
39,services,married,secondary,no,800,yes,no,cellular,8,may,241,2,client was not previously contacted,0,unknown,False
36,management,married,secondary,no,10,no,yes,unknown,28,may,310,2,client was not previously contacted,0,unknown,False
51,technician,married,tertiary,no,0,no,no,cellular,2,mar,539,2,client was not previously contacted,0,unknown,True
51,admin.,married,secondary,no,788,yes,no,unknown,3,jun,959,6,client was not previously contacted,0,unknown,False
54,blue-collar,married,unknown,no,363,yes,no,unknown,13,may,202,1,client was not previously contacted,0,unknown,False
33,technician,married,unknown,no,1450,no,no,cellular,27,apr,81,1,client was not previously contacted,0,unknown,False
64,management,married,tertiary,no,5112,no,no,telephone,19,oct,898,7,137,11,other,True
45,management,single,tertiary,no,0,yes,no,unknown,15,may,197,4,client was not previously contacted,0,unknown,False
24,admin.,single,secondary,no,3505,yes,no,cellular,18,may,317,1,355,1,other,False
66,retired,married,primary,no,711,no,no,telephone,20,apr,137,5,client was not previously contacted,0,unknown,False
58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,False
49,blue-collar,married,primary,no,2,yes,no,unknown,20,jun,16,20,client was not previously contacted,0,unknown,False
47,services,married,secondary,no,24,no,yes,cellular,7,jul,95,2,client was not previously contacted,0,unknown,False
30,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,secondary,no,814,yes,no,cellular,14,may,17,8,client was not previously contacted,0,unknown,False
36,admin.,divorced,secondary,no,0,no,no,unknown,11,jun,203,3,client was not previously contacted,0,unknown,False
46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494,1,client was not previously contacted,0,unknown,True
58,blue-collar,married,primary,no,47,no,no,cellular,6,aug,281,2,client was not previously contacted,0,unknown,False
44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,client was not previously contacted,0,unknown,False
32,technician,married,secondary,no,-213,yes,no,cellular,28,aug,310,7,client was not previously contacted,0,unknown,False
34,blue-collar,married,secondary,no,490,yes,no,unknown,20,jun,55,12,client was not previously contacted,0,unknown,False
38,blue-collar,married,secondary,no,395,yes,no,cellular,8,may,83,1,367,2,failure,False
44,blue-collar,single,secondary,no,492,no,yes,cellular,12,may,209,2,351,3,other,False
43,technician,single,tertiary,no,140,no,no,cellular,18,aug,192,7,client was not previously contacted,0,unknown,False
40,management,married,secondary,no,363,yes,yes,cellular,26,may,135,1,104,2,failure,False
52,services,divorced,primary,no,432,yes,yes,cellular,6,may,44,4,client was not previously contacted,0,unknown,False
38,technician,married,unknown,no,573,yes,no,unknown,6,may,87,1,client was not previously contacted,0,unknown,False
47,unknown,single,unknown,no,172,no,no,telephone,2,jun,23,1,client was not previously contacted,0,unknown,False
25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,client was not previously contacted,0,unknown,False
31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,122,2,185,2,success,False
57,entrepreneur,married,tertiary,no,1114,no,no,unknown,6,jun,139,2,client was not previously contacted,0,unknown,False
58,housemaid,married,tertiary,no,94,no,yes,cellular,28,jul,207,7,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,client was not previously contacted,0,unknown,False
60,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,client was not previously contacted,0,unknown,False
36,services,married,secondary,no,211,yes,no,unknown,9,may,93,2,client was not previously contacted,0,unknown,False
29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,True
37,blue-collar,married,secondary,no,771,yes,no,cellular,11,may,262,2,367,4,failure,False
28,blue-collar,single,secondary,no,75,no,no,unknown,1,jun,7,1,client was not previously contacted,0,unknown,False
39,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,612,1,client was not previously contacted,0,unknown,True
43,management,married,tertiary,no,5670,yes,no,unknown,15,may,184,2,client was not previously contacted,0,unknown,False
25,blue-collar,single,unknown,no,373,yes,no,unknown,27,jun,634,2,client was not previously contacted,0,unknown,False
57,unknown,married,primary,no,900,no,no,cellular,8,aug,169,4,client was not previously contacted,0,unknown,False
34,self-employed,divorced,unknown,no,28,no,yes,cellular,8,jul,245,1,client was not previously contacted,0,unknown,False
77,retired,married,primary,no,680,no,no,telephone,25,aug,103,3,client was not previously contacted,0,unknown,False
41,management,married,tertiary,no,298,no,no,cellular,15,mar,209,2,315,4,failure,False
41,management,married,secondary,no,49,yes,no,cellular,28,jul,534,8,client was not previously contacted,0,unknown,False
45,admin.,single,secondary,no,946,yes,no,cellular,13,apr,754,3,143,6,failure,False
40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,client was not previously contacted,0,unknown,False
32,services,single,secondary,no,396,yes,no,cellular,13,may,257,4,client was not previously contacted,0,unknown,False
33,services,single,secondary,no,6531,yes,no,unknown,3,jun,495,3,client was not previously contacted,0,unknown,False
41,services,married,primary,no,4903,yes,no,cellular,18,may,155,1,180,2,failure,False
36,blue-collar,single,tertiary,no,1346,no,no,cellular,7,jul,74,7,client was not previously contacted,0,unknown,False
37,blue-collar,married,primary,no,3370,yes,no,cellular,20,nov,156,4,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,client was not previously contacted,0,unknown,True
40,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,245,3,client was not previously contacted,0,unknown,False
57,retired,married,tertiary,no,1269,no,no,cellular,31,aug,1120,1,client was not previously contacted,0,unknown,True
38,management,single,secondary,no,293,no,yes,cellular,24,nov,166,2,client was not previously contacted,0,unknown,False
38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,True
39,services,married,tertiary,no,6497,no,no,unknown,18,jun,567,1,client was not previously contacted,0,unknown,False
38,blue-collar,single,secondary,no,0,no,no,cellular,30,apr,102,1,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,client was not previously contacted,0,unknown,False
58,blue-collar,married,primary,no,1596,yes,no,cellular,12,may,470,2,client was not previously contacted,0,unknown,False
34,technician,single,secondary,no,0,no,no,cellular,19,aug,130,2,client was not previously contacted,0,unknown,False
38,blue-collar,married,secondary,no,526,yes,no,unknown,20,may,919,2,client was not previously contacted,0,unknown,False
27,blue-collar,married,primary,no,713,yes,no,unknown,30,may,152,4,client was not previously contacted,0,unknown,False
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,client was not previously contacted,0,unknown,True
25,student,single,tertiary,no,-113,no,no,cellular,10,jul,300,3,client was not previously contacted,0,unknown,False
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure,True
34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,False
27,services,single,secondary,no,955,no,no,cellular,23,apr,206,1,client was not previously contacted,0,unknown,True
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,430,1,50,3,success,True
26,blue-collar,married,secondary,no,818,no,no,cellular,9,jul,226,2,client was not previously contacted,0,unknown,False
49,blue-collar,married,primary,no,4,yes,yes,cellular,2,feb,161,2,client was not previously contacted,0,unknown,False
52,technician,married,secondary,no,1815,no,no,cellular,6,aug,131,3,client was not previously contacted,0,unknown,False
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,True
37,entrepreneur,married,secondary,no,46,no,yes,cellular,19,aug,119,4,client was not previously contacted,0,unknown,False
24,technician,married,secondary,no,330,yes,yes,cellular,5,may,326,1,client was not previously contacted,0,unknown,False
30,admin.,married,secondary,no,1794,no,no,cellular,20,nov,1035,1,client was not previously contacted,0,unknown,True
60,entrepreneur,married,primary,no,987,no,no,unknown,19,jun,102,13,client was not previously contacted,0,unknown,False
38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,client was not previously contacted,0,unknown,True
53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,False
29,admin.,single,secondary,no,468,yes,yes,unknown,23,may,353,1,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,94,yes,no,cellular,20,apr,274,1,client was not previously contacted,0,unknown,False
42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,10,6,client was not previously contacted,0,unknown,False
46,self-employed,married,primary,no,2295,yes,no,unknown,11,jun,138,1,client was not previously contacted,0,unknown,False
36,technician,single,secondary,no,1102,no,no,telephone,6,feb,236,4,client was not previously contacted,0,unknown,False
44,admin.,divorced,secondary,no,397,yes,yes,cellular,16,feb,127,1,257,1,other,True
33,blue-collar,single,secondary,no,476,yes,yes,cellular,17,apr,544,3,333,2,failure,False
29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,372,5,client was not previously contacted,0,unknown,False
35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,failure,False
43,blue-collar,married,primary,no,1892,yes,no,cellular,20,apr,378,1,client was not previously contacted,0,unknown,False
60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,2,client was not previously contacted,0,unknown,True
52,services,married,secondary,no,0,no,no,cellular,21,aug,202,4,client was not previously contacted,0,unknown,False
82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,client was not previously contacted,0,unknown,False
47,services,married,secondary,no,2322,no,no,cellular,22,aug,618,1,client was not previously contacted,0,unknown,False
49,technician,married,secondary,no,51,no,no,cellular,20,aug,513,4,client was not previously contacted,0,unknown,False
57,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,client was not previously contacted,0,unknown,False
35,technician,married,secondary,no,1140,yes,no,cellular,14,jul,69,2,client was not previously contacted,0,unknown,False
39,management,married,tertiary,no,756,yes,no,unknown,2,jun,268,1,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,False
31,services,married,unknown,no,-82,yes,no,cellular,31,jul,543,31,client was not previously contacted,0,unknown,False
74,management,married,tertiary,no,4515,no,no,telephone,17,apr,1161,5,client was not previously contacted,0,unknown,False
47,admin.,divorced,secondary,no,-407,yes,no,unknown,27,may,46,1,client was not previously contacted,0,unknown,False
33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,client was not previously contacted,0,unknown,False
24,student,single,secondary,no,4126,no,no,cellular,2,oct,83,5,191,2,success,False
27,entrepreneur,married,secondary,no,220,yes,no,unknown,19,may,480,1,client was not previously contacted,0,unknown,False
38,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,client was not previously contacted,0,unknown,False
48,housemaid,married,primary,no,5908,no,no,unknown,16,jun,192,4,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,332,1,client was not previously contacted,0,unknown,False
29,blue-collar,single,secondary,yes,-580,yes,no,unknown,23,jun,123,2,client was not previously contacted,0,unknown,False
29,unemployed,single,primary,no,34,no,no,cellular,5,feb,227,1,client was not previously contacted,0,unknown,False
62,retired,married,primary,no,1515,yes,no,cellular,19,oct,131,1,187,2,failure,False
40,admin.,married,secondary,no,2621,no,yes,cellular,9,jul,607,4,client was not previously contacted,0,unknown,False
37,blue-collar,married,primary,no,95,yes,no,cellular,5,feb,415,2,272,2,failure,False
51,management,single,tertiary,no,1202,yes,no,cellular,18,nov,99,1,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,392,yes,no,unknown,9,may,124,2,client was not previously contacted,0,unknown,False
30,management,single,tertiary,no,82,no,no,cellular,9,feb,48,3,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,283,yes,yes,unknown,29,may,37,3,client was not previously contacted,0,unknown,False
45,retired,married,primary,no,-24,no,no,cellular,10,jul,164,5,client was not previously contacted,0,unknown,False
45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,client was not previously contacted,0,unknown,True
34,services,married,secondary,no,790,yes,no,cellular,20,apr,579,2,350,1,failure,False
44,services,single,secondary,no,1378,yes,no,unknown,8,may,257,2,client was not previously contacted,0,unknown,False
39,services,divorced,secondary,no,293,yes,yes,telephone,28,jul,148,2,client was not previously contacted,0,unknown,False
47,management,married,secondary,yes,0,no,yes,cellular,22,aug,644,9,client was not previously contacted,0,unknown,False
31,blue-collar,married,secondary,no,1017,yes,no,unknown,29,may,514,3,client was not previously contacted,0,unknown,False
46,unemployed,married,primary,no,641,yes,no,unknown,19,jun,201,1,client was not previously contacted,0,unknown,False
38,technician,single,secondary,no,227,no,no,cellular,13,aug,95,4,client was not previously contacted,0,unknown,False
32,blue-collar,married,secondary,no,489,yes,no,cellular,7,may,103,2,349,4,failure,False
39,blue-collar,married,primary,no,813,yes,no,unknown,8,may,117,2,client was not previously contacted,0,unknown,False
38,management,married,secondary,no,1574,no,no,unknown,5,jun,636,1,client was not previously contacted,0,unknown,False
60,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,False
32,management,single,tertiary,no,1512,no,yes,cellular,14,aug,133,4,client was not previously contacted,0,unknown,False
48,blue-collar,married,secondary,no,7408,no,yes,cellular,4,feb,101,2,client was not previously contacted,0,unknown,False
63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,client was not previously contacted,0,unknown,False
43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,client was not previously contacted,0,unknown,False
55,unknown,married,primary,no,2074,no,no,unknown,20,jun,19,4,client was not previously contacted,0,unknown,False
53,technician,divorced,secondary,no,258,yes,yes,cellular,5,may,48,2,client was not previously contacted,0,unknown,False
41,blue-collar,married,primary,no,1,no,no,unknown,1,jul,117,1,client was not previously contacted,0,unknown,False
37,blue-collar,married,primary,no,2079,yes,yes,cellular,14,may,299,1,360,2,failure,False
39,services,single,secondary,no,609,no,no,unknown,5,jun,372,1,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,3172,yes,no,cellular,5,feb,139,1,client was not previously contacted,0,unknown,False
49,blue-collar,married,primary,no,0,yes,no,unknown,6,jun,286,2,client was not previously contacted,0,unknown,False
27,blue-collar,single,primary,no,377,no,no,cellular,19,feb,645,2,client was not previously contacted,0,unknown,True
27,blue-collar,single,secondary,no,1150,yes,no,unknown,14,may,282,1,client was not previously contacted,0,unknown,False
31,management,single,tertiary,no,2915,no,no,cellular,30,apr,228,1,86,1,failure,False
49,unknown,married,secondary,no,1269,no,no,cellular,12,aug,117,9,client was not previously contacted,0,unknown,False
29,student,single,secondary,no,3872,yes,no,cellular,12,may,453,2,client was not previously contacted,0,unknown,False
40,technician,married,secondary,no,286,no,no,cellular,30,jul,106,4,client was not previously contacted,0,unknown,False
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,client was not previously contacted,0,unknown,True
35,management,married,tertiary,no,0,yes,no,cellular,5,aug,148,2,client was not previously contacted,0,unknown,False
21,student,single,primary,no,281,no,no,unknown,24,aug,11,1,client was not previously contacted,0,unknown,False
35,admin.,married,secondary,no,430,yes,no,cellular,17,apr,611,1,270,4,failure,False
55,technician,single,secondary,no,99,yes,no,cellular,12,may,300,1,370,3,failure,False
39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,client was not previously contacted,0,unknown,False
75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,client was not previously contacted,0,unknown,False
32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure,True
43,blue-collar,married,secondary,no,833,no,no,cellular,17,jul,156,1,client was not previously contacted,0,unknown,False
82,retired,divorced,primary,no,0,no,no,cellular,6,aug,381,3,295,1,failure,False
38,management,married,tertiary,no,120,no,no,cellular,13,aug,449,4,client was not previously contacted,0,unknown,False
30,admin.,divorced,secondary,no,891,no,no,cellular,15,may,340,2,368,1,failure,False
49,technician,single,secondary,no,571,yes,no,cellular,6,may,321,1,client was not previously contacted,0,unknown,False
55,self-employed,married,secondary,no,2387,yes,no,cellular,25,jul,155,4,client was not previously contacted,0,unknown,False
33,technician,married,tertiary,no,40,yes,no,cellular,14,jul,110,3,client was not previously contacted,0,unknown,False
26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,client was not previously contacted,0,unknown,False
41,self-employed,single,tertiary,no,0,no,no,cellular,18,nov,256,1,client was not previously contacted,0,unknown,False
43,entrepreneur,married,unknown,no,0,yes,no,cellular,24,jul,380,1,client was not previously contacted,0,unknown,False
58,technician,married,secondary,no,589,yes,no,cellular,10,feb,511,3,183,6,success,True
33,technician,married,secondary,no,2,no,no,cellular,28,aug,385,7,client was not previously contacted,0,unknown,False
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,client was not previously contacted,0,unknown,True
29,blue-collar,married,secondary,no,313,yes,yes,unknown,7,may,144,1,client was not previously contacted,0,unknown,False
34,admin.,married,tertiary,no,10,no,no,cellular,21,aug,90,1,91,1,failure,False
28,blue-collar,single,secondary,no,0,no,yes,cellular,31,jul,11,21,client was not previously contacted,0,unknown,False
32,technician,divorced,secondary,no,-262,yes,no,telephone,28,aug,85,24,client was not previously contacted,0,unknown,False
38,technician,single,secondary,no,2751,yes,no,unknown,28,may,185,1,client was not previously contacted,0,unknown,False
55,services,divorced,secondary,no,141,yes,no,unknown,6,may,262,2,client was not previously contacted,0,unknown,False
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,client was not previously contacted,0,unknown,True
49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,client was not previously contacted,0,unknown,False
32,technician,single,tertiary,no,392,yes,no,cellular,1,apr,957,2,131,2,failure,False
22,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,123,1,client was not previously contacted,0,unknown,False
47,retired,married,primary,no,197,no,no,unknown,18,jun,57,2,client was not previously contacted,0,unknown,False
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,False
59,blue-collar,married,primary,no,162,no,no,telephone,18,nov,140,1,client was not previously contacted,0,unknown,False
29,admin.,single,tertiary,no,14,no,no,cellular,12,jan,106,1,105,2,failure,False
34,management,single,tertiary,no,318,yes,no,unknown,5,may,113,2,client was not previously contacted,0,unknown,False
53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527,3,client was not previously contacted,0,unknown,True
39,admin.,married,secondary,no,46,no,no,unknown,3,jun,187,2,client was not previously contacted,0,unknown,False
45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,client was not previously contacted,0,unknown,False
35,admin.,married,secondary,no,0,no,no,cellular,17,jul,80,5,client was not previously contacted,0,unknown,False
32,management,single,tertiary,no,0,no,no,cellular,5,feb,550,4,client was not previously contacted,0,unknown,True
28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,client was not previously contacted,0,unknown,True
31,services,single,secondary,no,205,yes,no,cellular,15,apr,465,1,client was not previously contacted,0,unknown,False
48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,client was not previously contacted,0,unknown,False
41,technician,married,secondary,no,1539,no,no,cellular,20,nov,100,2,client was not previously contacted,0,unknown,False
36,blue-collar,married,secondary,no,7579,yes,no,unknown,20,may,600,1,client was not previously contacted,0,unknown,False
48,management,divorced,secondary,no,635,no,no,unknown,9,jun,236,2,client was not previously contacted,0,unknown,False
48,management,married,tertiary,no,1600,no,no,cellular,18,nov,448,1,client was not previously contacted,0,unknown,False
33,management,married,tertiary,no,1778,no,no,cellular,12,feb,388,1,client was not previously contacted,0,unknown,True
20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,False
30,technician,single,tertiary,no,1,no,no,cellular,20,aug,88,2,client was not previously contacted,0,unknown,False
51,management,married,secondary,no,140,yes,no,unknown,21,may,45,10,client was not previously contacted,0,unknown,False
29,technician,single,secondary,no,103,no,no,unknown,19,may,314,1,client was not previously contacted,0,unknown,False
50,blue-collar,married,secondary,no,2013,no,yes,cellular,22,jul,226,1,client was not previously contacted,0,unknown,False
43,management,single,tertiary,no,2067,yes,no,unknown,8,may,756,1,client was not previously contacted,0,unknown,True
54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,client was not previously contacted,0,unknown,False
51,unknown,married,unknown,no,12,no,no,unknown,11,jun,45,1,client was not previously contacted,0,unknown,False
51,blue-collar,married,secondary,no,8180,yes,no,cellular,20,nov,86,1,client was not previously contacted,0,unknown,False
32,blue-collar,married,primary,yes,-275,yes,yes,unknown,27,may,321,1,client was not previously contacted,0,unknown,False
65,unemployed,married,tertiary,no,0,no,no,cellular,10,aug,465,1,client was not previously contacted,0,unknown,False
54,retired,married,tertiary,no,4104,no,no,cellular,15,jul,68,8,client was not previously contacted,0,unknown,False
33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,client was not previously contacted,0,unknown,False
54,admin.,married,secondary,no,1633,no,no,cellular,3,jul,409,2,client was not previously contacted,0,unknown,True
60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,173,3,279,4,success,True
58,blue-collar,married,secondary,no,590,no,yes,unknown,5,jun,133,1,client was not previously contacted,0,unknown,False
39,entrepreneur,married,tertiary,no,5848,yes,no,cellular,19,nov,55,1,client was not previously contacted,0,unknown,False
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,True
42,technician,married,unknown,no,1559,no,no,cellular,11,aug,155,1,103,1,success,False
56,management,married,secondary,no,0,no,no,telephone,18,nov,189,1,client was not previously contacted,0,unknown,False
23,management,single,tertiary,no,1004,yes,no,cellular,30,mar,114,2,client was not previously contacted,0,unknown,False
44,management,married,tertiary,no,10950,yes,no,cellular,7,aug,84,1,client was not previously contacted,0,unknown,False
56,management,married,tertiary,no,94,no,no,cellular,23,jul,530,3,client was not previously contacted,0,unknown,False
29,admin.,single,tertiary,no,507,yes,no,unknown,20,jun,20,33,client was not previously contacted,0,unknown,False
61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,client was not previously contacted,0,unknown,True
49,services,married,unknown,no,1990,yes,no,cellular,19,nov,44,4,client was not previously contacted,0,unknown,False
