Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
23,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,50,False
56,White,Female,married,Wife,United States,office and administrative support,private sector employee,15024,0,high school graduate,24,True
25,Black,Male,never married,Other-relative,Trinadad&Tobago,protective services sector,local government,0,0,college for less than one year,40,False
32,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,45,True
63,White,Male,never married,Not-in-family,United States,,,0,0,high school graduate,15,False
28,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,associate's degree,60,False
39,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
50,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",7688,0,doctoral degree,60,True
45,White,Male,married,Husband,United States,execution and management,local government,0,0,associate's degree,40,False
30,White,Male,married,Husband,United States,professional specialty,local government,0,0,high school graduate,40,False
58,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,True
26,White,Female,married,Wife,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
55,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
37,Black,Female,divorced,Unmarried,United States,office and administrative support,local government,0,0,high school graduate,35,False
57,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,high school graduate,42,False
39,Black,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,7688,0,bachelor's degree,50,True
39,Black,Female,separated,Unmarried,United States,professional specialty,state government,0,0,college for less than one year,37,False
48,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,finished 10th class,40,False
36,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1887,bachelor's degree,50,True
29,White,Male,married,Husband,United States,service sector,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,40,False
23,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,25,False
21,White,Male,married,Husband,United States,service sector,private sector employee,0,0,college for less than one year,50,False
38,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
45,White,Female,never married,Not-in-family,United States,execution and management,federal government,0,0,bachelor's degree,40,False
46,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
21,Black,Female,married,Wife,United States,,,2105,0,college for less than one year,20,False
52,White,Male,married,Husband,United States,execution and management,local government,7298,0,master's degree,60,True
33,White,Female,married,Wife,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,60,True
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,40,True
43,White,Male,married,Husband,United States,,,0,0,high school graduate,50,False
51,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,32,False
64,White,Female,never married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,35,False
62,White,Female,widowed,Unmarried,Iran,professional specialty,local government,0,0,doctoral degree,40,False
52,White,Male,married,Husband,United States,service sector,federal government,7298,0,associate's degree,40,True
17,Black,Female,never married,Own-child,United States,,,0,0,finished 10th class,40,False
35,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1977,professional degree,80,True
25,Asian-Pac-Islander,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
51,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",federal government,0,0,high school graduate,80,False
47,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,True
30,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,50,True
40,White,Male,married,Husband,,machine operator and inspector,private sector employee,0,0,finished 10th class,40,False
26,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
59,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",15024,0,bachelor's degree,40,True
47,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,13550,0,college for less than one year,45,True
37,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,30,False
46,White,Male,divorced,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,True
19,Asian-Pac-Islander,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for one or more years without a degree,16,False
47,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,60,False
30,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
50,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,doctoral degree,64,False
20,White,Female,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,17,False
30,White,Male,separated,Not-in-family,United States,protective services sector,private sector employee,0,0,high school graduate,40,True
24,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,42,False
21,White,Male,never married,Other-relative,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,50,False
46,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,60,True
76,White,Male,married,Husband,United States,,,0,0,finished 10th class,1,False
21,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
35,White,Male,never married,Other-relative,United States,cleaning and maintenance sector,private sector employee,0,0,finished 11th class,40,False
45,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
30,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
23,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,35,False
51,White,Female,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
47,Black,Female,never married,Not-in-family,Jamaica,professional specialty,private sector employee,4101,0,high school graduate,40,False
18,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,8,False
22,White,Female,divorced,Own-child,United States,service sector,private sector employee,0,0,high school graduate,35,False
30,Black,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
21,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,55,False
22,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,college for less than one year,40,False
25,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,college for less than one year,55,False
47,White,Female,divorced,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,44,False
49,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,professional degree,60,True
42,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,60,True
48,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
30,White,Male,married,Husband,Germany,sales sector,"owner of a non-incorporated business, professional practice, or farm",3137,0,college for one or more years without a degree,60,False
44,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,45,True
33,White,Male,separated,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
20,White,Female,married,Wife,Peru,service sector,private sector employee,0,0,high school graduate,40,False
24,Amer-Indian-Eskimo,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
22,White,Female,never married,Not-in-family,United States,,,0,0,bachelor's degree,23,False
33,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,40,True
29,White,Female,separated,Own-child,United States,,,0,0,finished 9th class,40,False
19,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 11th class,10,False
42,White,Male,married,Husband,Mexico,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
28,Asian-Pac-Islander,Male,never married,Not-in-family,Hong,professional specialty,private sector employee,0,0,bachelor's degree,40,False
59,Black,Female,separated,Unmarried,United States,sales sector,private sector employee,0,0,high school graduate,40,False
42,White,Male,never married,Own-child,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,45,False
25,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 11th class,99,False
64,White,Female,widowed,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,30,False
43,Black,Male,divorced,Unmarried,United States,cleaning and maintenance sector,federal government,0,1726,college for one or more years without a degree,40,False
24,Black,Female,never married,Own-child,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,45,False
55,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,False
56,White,Female,widowed,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 9th class,40,False
42,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",99999,0,professional degree,50,True
59,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,42,True
53,,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,60,True
59,White,Male,divorced,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 11th class,40,False
71,White,Male,widowed,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,35,True
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
34,White,Male,married,Husband,United States,service sector,private sector employee,0,0,high school graduate,45,False
51,Black,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,55,False
24,Black,Male,never married,Not-in-family,United States,,,0,0,high school graduate,60,False
46,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,college for one or more years without a degree,45,False
20,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,50,False
30,Black,Female,separated,Unmarried,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
37,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,65,True
31,Black,Male,divorced,Unmarried,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
20,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
71,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,15,False
27,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,bachelor's degree,45,False
56,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,high school graduate,40,True
49,White,Male,married,Husband,United States,professional specialty,local government,0,0,bachelor's degree,60,False
38,Black,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,40,False
42,White,Male,married,Husband,El-Salvador,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,False
51,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,40,False
42,White,Male,divorced,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1980,high school graduate,46,False
27,White,Male,never married,Other-relative,United States,professional specialty,local government,0,0,college for less than one year,16,False
56,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,finished 8th class,40,False
32,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,1590,bachelor's degree,40,False
17,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,16,False
17,Black,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 11th class,35,False
35,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,50,True
33,White,Male,married,Husband,Peru,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,60,False
61,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,50,True
22,White,Female,never married,Not-in-family,United States,office and administrative support,state government,0,0,college for less than one year,17,False
26,Black,Male,never married,Not-in-family,United States,execution and management,private sector employee,6849,0,master's degree,50,False
42,,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,40,True
31,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,35,False
42,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,True
57,White,Male,divorced,Not-in-family,Canada,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,True
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,45,False
80,White,Male,married,Husband,United States,,,0,0,finished 8th class,35,False
43,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
23,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,25,False
24,White,Female,married,Unmarried,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,40,False
42,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,60,True
28,Black,Female,never married,Not-in-family,United States,,,0,0,finished 11th class,40,False
36,White,Female,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,35,True
61,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,53,False
17,White,Male,never married,Other-relative,United States,,,0,0,finished 10th class,6,False
24,White,Female,never married,Unmarried,United States,technology and support sector,private sector employee,1831,0,high school graduate,40,False
20,Black,Male,never married,Other-relative,United States,,,34095,0,college for less than one year,10,False
61,Black,Female,widowed,Unmarried,United States,service sector,private sector employee,0,0,finished 9th class,40,False
42,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,36,True
42,Amer-Indian-Eskimo,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,60,False
48,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,40,True
23,,Male,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,finished 11th class,40,False
27,White,Male,married,Other-relative,United States,craft and repair sector,private sector employee,0,0,finished 10th class,55,False
23,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 8th class,32,False
19,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,20,False
51,White,Female,divorced,Not-in-family,United States,execution and management,local government,0,0,doctoral degree,45,True
50,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,35,False
50,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,27828,0,master's degree,48,True
22,White,Male,never married,Other-relative,United States,sales sector,private sector employee,0,0,college for less than one year,65,False
24,White,Male,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
45,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
29,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
47,White,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,1504,high school graduate,35,False
21,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,32,False
25,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
18,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 12th class without diploma,18,False
57,White,Male,separated,Not-in-family,United States,,,0,0,no schooling,40,False
31,White,Female,married,Wife,United States,"transportation, communication, and other public utilities sector",private sector employee,5178,0,high school graduate,35,True
50,White,Female,married,Other-relative,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
43,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,True
29,Black,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for one or more years without a degree,45,False
69,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",6514,0,college for less than one year,45,True
46,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,50,False
43,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,50,True
45,White,Male,married,Husband,United States,office and administrative support,state government,7688,0,bachelor's degree,40,True
21,White,Female,never married,Not-in-family,United States,,,0,0,college for less than one year,30,False
32,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
46,White,Male,married,Husband,United States,execution and management,private sector employee,99999,0,master's degree,50,True
53,Black,Male,never married,Not-in-family,United States,service sector,local government,0,0,high school graduate,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,50,False
20,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,22,False
29,White,Female,never married,Not-in-family,United States,professional specialty,local government,0,0,bachelor's degree,55,False
19,White,Male,never married,Own-child,El-Salvador,service sector,private sector employee,0,0,finished 12th class without diploma,40,False
54,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,finished 10th class,70,False
37,White,Male,married,Husband,United States,service sector,state government,0,0,associate's degree,35,False
36,Black,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,30,False
43,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 12th class without diploma,60,False
34,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 9th class,50,False
52,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,doctoral degree,65,True
61,White,Male,married,Husband,United States,,,0,1902,high school graduate,40,True
26,White,Female,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
42,Black,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,40,False
55,Black,Female,divorced,Unmarried,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
33,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,50,False
63,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,finished 11th class,22,False
17,Amer-Indian-Eskimo,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,20,False
51,Black,Male,married,Husband,United States,technology and support sector,federal government,0,0,associate's degree,40,False
27,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,1504,bachelor's degree,45,False
26,White,Female,married,Wife,United States,service sector,private sector employee,0,0,high school graduate,30,False
25,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,1741,high school graduate,40,False
25,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
36,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,41,False
23,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,40,True
30,White,Male,married,Husband,United States,professional specialty,private sector employee,5178,0,college for one or more years without a degree,52,True
35,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
34,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,True
24,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,36,False
56,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
36,Asian-Pac-Islander,Female,married,Wife,Philippines,execution and management,private sector employee,0,0,bachelor's degree,40,True
20,White,Male,never married,Not-in-family,United States,technology and support sector,federal government,0,0,college for less than one year,40,False
35,White,Male,never married,Own-child,Canada,professional specialty,private sector employee,0,0,bachelor's degree,40,False
51,White,Male,divorced,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,30,False
32,White,Male,never married,Own-child,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
46,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,60,False
39,White,Male,married,Husband,United States,professional specialty,private sector employee,0,0,bachelor's degree,43,True
49,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,50,False
47,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,60,True
34,White,Male,divorced,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,44,False
79,White,Male,married,Husband,United States,,,0,0,high school graduate,40,False
44,White,Male,married,Husband,Germany,execution and management,private sector employee,0,0,college for one or more years without a degree,50,False
34,White,Female,never married,Own-child,United States,service sector,state government,0,0,high school graduate,20,False
19,White,Female,never married,Not-in-family,United States,,,0,0,college for less than one year,25,False
55,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
32,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,45,False
42,White,Female,divorced,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,32,False
61,White,Male,married,Husband,,professional specialty,state government,0,0,doctoral degree,40,True
50,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
40,White,Female,married,Wife,United States,execution and management,private sector employee,0,0,college for less than one year,45,True
22,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,24,False
52,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,associate's degree,55,True
41,Black,Male,divorced,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,6497,0,bachelor's degree,40,False
57,White,Male,married,Husband,United States,craft and repair sector,state government,0,0,high school graduate,40,False
29,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,35,False
41,Asian-Pac-Islander,Male,married,Husband,Taiwan,execution and management,"owner of a incorporated business, professional practice, or farm",0,1977,bachelor's degree,60,True
21,White,Female,never married,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,35,False
37,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,1977,bachelor's degree,40,True
23,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,50,False
34,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,60,False
29,White,Male,married,Husband,Canada,craft and repair sector,private sector employee,0,0,bachelor's degree,40,False
51,White,Female,divorced,Other-relative,United States,sales sector,private sector employee,0,0,high school graduate,31,False
44,White,Male,never married,Not-in-family,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,20,False
60,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,college for one or more years without a degree,40,False
18,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,16,False
49,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
59,White,Male,divorced,Not-in-family,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",13550,0,professional degree,40,True
52,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 12th class without diploma,45,False
19,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,40,False
58,White,Male,married,Husband,United States,,,0,0,high school graduate,55,False
36,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,4,False
54,White,Female,divorced,Unmarried,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",10520,0,college for less than one year,30,True
52,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,60,True
31,Asian-Pac-Islander,Male,married,Husband,United States,professional specialty,private sector employee,0,0,master's degree,45,True
20,White,Female,never married,Unmarried,United States,technology and support sector,private sector employee,0,0,college for less than one year,8,False
67,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,2392,bachelor's degree,24,True
23,White,Female,never married,Own-child,United States,technology and support sector,private sector employee,0,0,college for less than one year,20,False
39,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,2174,0,high school graduate,40,False
37,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
51,Black,Female,divorced,Unmarried,United States,protective services sector,local government,0,0,college for less than one year,40,False
18,White,Female,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,False
19,White,Male,never married,Own-child,United States,office and administrative support,local government,0,0,college for less than one year,40,False
62,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,35,False
23,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,high school graduate,30,False
35,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
27,White,Female,married,Wife,United States,office and administrative support,private sector employee,5178,0,high school graduate,40,True
27,White,Male,married,Husband,United States,execution and management,private sector employee,0,1485,bachelor's degree,60,True
66,Black,Female,widowed,Not-in-family,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,55,False
40,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
49,White,Male,divorced,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,40,False
61,White,Male,divorced,Not-in-family,United States,,,0,0,finished 8th class,20,False
20,White,Male,married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,40,False
35,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
40,Black,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,bachelor's degree,60,True
38,White,Male,never married,Not-in-family,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,2824,professional degree,45,True
43,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,finished 9th class,20,False
37,Black,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
21,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,45,False
45,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,2179,high school graduate,45,False
50,Black,Male,married,Husband,United States,execution and management,federal government,0,0,college for less than one year,40,False
18,White,Female,never married,Own-child,United States,,,0,0,finished 10th class,30,False
18,Black,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,7,False
34,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,True
24,Black,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
44,White,Female,divorced,Not-in-family,United States,office and administrative support,state government,0,0,high school graduate,40,False
70,White,Male,married,Husband,United States,sales sector,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,15,False
26,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
24,White,Male,never married,Own-child,Dominican-Republic,sales sector,private sector employee,0,0,high school graduate,40,False
73,White,Female,widowed,Not-in-family,United States,service sector,local government,0,0,high school graduate,15,False
31,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,True
18,Amer-Indian-Eskimo,Male,never married,Own-child,United States,service sector,private sector employee,0,0,finished 11th class,20,False
59,White,Female,widowed,Unmarried,United States,professional specialty,local government,0,0,finished 10th class,15,False
33,White,Male,divorced,Other-relative,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
22,White,Male,never married,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,college for less than one year,40,False
46,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,True
17,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,finished 10th class,20,False
33,White,Female,married,Wife,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
